,image_id,patch_id,xmin,ymin,xmax,ymax
53754,5672,4,698,867,954,1123
53755,136,0,2682,59,2938,315
53756,136,1,2658,291,2914,547
53757,136,2,1615,84,1871,340
53758,136,3,1915,530,2171,786
53759,136,4,321,134,577,390
53760,2452,0,1322,519,1578,775
53761,2452,1,975,663,1231,919
53762,2452,2,1664,292,1920,548
53763,2452,3,1940,157,2196,413
53764,2452,4,969,180,1225,436
53765,10023,0,1116,183,1372,439
53766,10023,1,1882,628,2138,884
53767,10023,2,2016,334,2272,590
53768,10023,3,1241,143,1497,399
53769,10023,4,2012,423,2268,679
53770,2881,0,1742,208,1998,464
53771,2881,1,1929,376,2185,632
53772,2881,2,2569,26,2825,282
53773,2881,3,516,538,772,794
53774,2881,4,672,786,928,1042
53775,4363,0,418,201,674,457
53776,4363,1,1171,748,1427,1004
53777,4363,2,2296,590,2552,846
53778,4363,3,794,768,1050,1024
53779,4363,4,1907,458,2163,714
53780,1540,0,1782,120,2038,376
53781,1540,1,2123,280,2379,536
53782,1540,2,963,156,1219,412
53783,1540,3,1162,25,1418,281
53784,1540,4,1263,747,1519,1003
53785,9711,0,635,117,891,373
53786,9711,1,1112,677,1368,933
53787,9711,2,1634,764,1890,1020
53788,9711,3,1946,245,2202,501
53789,9711,4,334,81,590,337
53790,9262,0,738,420,994,676
53791,9262,1,1558,802,1814,1058
53792,9262,2,2278,602,2534,858
53793,9262,3,1927,781,2183,1037
53794,9262,4,1936,320,2192,576
53795,10383,0,1331,756,1587,1012
53796,10383,1,522,152,778,408
53797,10383,2,1452,639,1708,895
53798,10383,3,157,237,413,493
53799,10383,4,767,593,1023,849
53800,9208,0,1095,367,1351,623
53801,9208,1,1643,409,1899,665
53802,9208,2,618,339,874,595
53803,9208,3,773,282,1029,538
53804,9208,4,1281,301,1537,557
53805,4043,0,1544,712,1800,968
53806,4043,1,1556,782,1812,1038
53807,4043,2,1172,849,1428,1105
53808,4043,3,877,390,1133,646
53809,4043,4,1875,101,2131,357
53810,7244,0,91,180,347,436
53811,7244,1,1908,422,2164,678
53812,7244,2,1326,781,1582,1037
53813,7244,3,1889,132,2145,388
53814,7244,4,3080,67,3336,323
53815,10605,0,1834,139,2090,395
53816,10605,1,1996,76,2252,332
53817,10605,2,1584,524,1840,780
53818,10605,3,1363,545,1619,801
53819,10605,4,1198,339,1454,595
53820,12763,0,874,451,1130,707
53821,12763,1,1559,403,1815,659
53822,12763,2,322,548,578,804
53823,12763,3,151,150,407,406
53824,12763,4,1019,807,1275,1063
53825,11516,0,1425,359,1681,615
53826,11516,1,210,345,466,601
53827,11516,2,474,304,730,560
53828,11516,3,1284,679,1540,935
53829,11516,4,370,135,626,391
53830,10818,0,2019,173,2275,429
53831,10818,1,1545,613,1801,869
53832,10818,2,755,490,1011,746
53833,10818,3,498,42,754,298
53834,10818,4,1101,84,1357,340
53835,9460,0,1747,198,2003,454
53836,9460,1,2103,616,2359,872
53837,9460,2,493,539,749,795
53838,9460,3,1976,436,2232,692
53839,9460,4,1287,332,1543,588
53840,12919,0,1177,938,1433,1194
53841,12919,1,420,70,676,326
53842,12919,2,1664,355,1920,611
53843,12919,3,487,321,743,577
53844,12919,4,1865,761,2121,1017
53845,10170,0,1068,220,1324,476
53846,10170,1,902,78,1158,334
53847,10170,2,1440,399,1696,655
53848,10170,3,1829,7,2085,263
53849,10170,4,1574,302,1830,558
53850,3723,0,1690,411,1946,667
53851,3723,1,1285,355,1541,611
53852,3723,2,2232,181,2488,437
53853,3723,3,1519,265,1775,521
53854,3723,4,1563,563,1819,819
53855,2900,0,1162,138,1418,394
53856,2900,1,887,293,1143,549
53857,2900,2,1571,112,1827,368
53858,2900,3,606,484,862,740
53859,2900,4,1731,798,1987,1054
53860,4408,0,1487,97,1743,353
53861,4408,1,1154,407,1410,663
53862,4408,2,828,131,1084,387
53863,4408,3,1446,9,1702,265
53864,4408,4,2014,400,2270,656
53865,6424,0,1194,683,1450,939
53866,6424,1,1170,617,1426,873
53867,6424,2,1033,535,1289,791
53868,6424,3,821,602,1077,858
53869,6424,4,765,359,1021,615
53870,3264,0,1740,233,1996,489
53871,3264,1,767,124,1023,380
53872,3264,2,490,419,746,675
53873,3264,3,761,282,1017,538
53874,3264,4,301,181,557,437
53875,2084,0,2479,181,2735,437
53876,2084,1,1591,784,1847,1040
53877,2084,2,1841,63,2097,319
53878,2084,3,2201,218,2457,474
53879,2084,4,1526,373,1782,629
53880,1151,0,1047,426,1303,682
53881,1151,1,2138,280,2394,536
53882,1151,2,604,685,860,941
53883,1151,3,830,212,1086,468
53884,1151,4,724,687,980,943
53885,6480,0,330,13,586,269
53886,6480,1,1840,869,2096,1125
53887,6480,2,1277,868,1533,1124
53888,6480,3,1374,855,1630,1111
53889,6480,4,2432,472,2688,728
53890,7849,0,1164,464,1420,720
53891,7849,1,1579,557,1835,813
53892,7849,2,1663,186,1919,442
53893,7849,3,99,315,355,571
53894,7849,4,236,373,492,629
53895,9244,0,549,555,805,811
53896,9244,1,918,985,1174,1241
53897,9244,2,1296,591,1552,847
53898,9244,3,1241,1106,1497,1362
53899,9244,4,175,115,431,371
53900,199,0,814,168,1070,424
53901,199,1,1012,403,1268,659
53902,199,2,1278,588,1534,844
53903,199,3,656,86,912,342
53904,199,4,1930,298,2186,554
53905,10864,0,1641,171,1897,427
53906,10864,1,1948,110,2204,366
53907,10864,2,794,275,1050,531
53908,10864,3,1162,623,1418,879
53909,10864,4,857,397,1113,653
53910,4594,0,1394,844,1650,1100
53911,4594,1,1896,35,2152,291
53912,4594,2,1434,882,1690,1138
53913,4594,3,1734,308,1990,564
53914,4594,4,396,180,652,436
53915,5267,0,604,58,860,314
53916,5267,1,1086,859,1342,1115
53917,5267,2,1193,141,1449,397
53918,5267,3,2481,83,2737,339
53919,5267,4,625,760,881,1016
53920,10620,0,1822,663,2078,919
53921,10620,1,1679,827,1935,1083
53922,10620,2,660,394,916,650
53923,10620,3,1166,874,1422,1130
53924,10620,4,1326,257,1582,513
53925,9354,0,470,430,726,686
53926,9354,1,1130,32,1386,288
53927,9354,2,247,138,503,394
53928,9354,3,1346,576,1602,832
53929,9354,4,2060,325,2316,581
53930,3018,0,912,732,1168,988
53931,3018,1,104,58,360,314
53932,3018,2,982,794,1238,1050
53933,3018,3,1377,10,1633,266
53934,3018,4,1130,280,1386,536
53935,2076,0,943,224,1199,480
53936,2076,1,1328,536,1584,792
53937,2076,2,1110,105,1366,361
53938,2076,3,1465,182,1721,438
53939,2076,4,1675,567,1931,823
53940,6287,0,167,39,423,295
53941,6287,1,1914,35,2170,291
53942,6287,2,661,104,917,360
53943,6287,3,369,160,625,416
53944,6287,4,926,421,1182,677
53945,5993,0,368,557,624,813
53946,5993,1,524,531,780,787
53947,5993,2,1724,227,1980,483
53948,5993,3,923,39,1179,295
53949,5993,4,335,294,591,550
53950,7674,0,1922,298,2178,554
53951,7674,1,375,350,631,606
53952,7674,2,509,300,765,556
53953,7674,3,337,343,593,599
53954,7674,4,1622,545,1878,801
53955,13190,0,771,165,1027,421
53956,13190,1,2089,338,2345,594
53957,13190,2,1427,252,1683,508
53958,13190,3,2013,737,2269,993
53959,13190,4,1215,641,1471,897
53960,8189,0,1043,402,1299,658
53961,8189,1,1962,158,2218,414
53962,8189,2,933,379,1189,635
53963,8189,3,915,463,1171,719
53964,8189,4,673,389,929,645
53965,12007,0,1214,246,1470,502
53966,12007,1,1655,813,1911,1069
53967,12007,2,697,74,953,330
53968,12007,3,1485,318,1741,574
53969,12007,4,1330,784,1586,1040
53970,9409,0,1532,91,1788,347
53971,9409,1,1724,769,1980,1025
53972,9409,2,1341,763,1597,1019
53973,9409,3,595,4,851,260
53974,9409,4,917,321,1173,577
53975,6479,0,1226,623,1482,879
53976,6479,1,1420,260,1676,516
53977,6479,2,1018,251,1274,507
53978,6479,3,400,658,656,914
53979,6479,4,353,551,609,807
53980,1293,0,88,604,344,860
53981,1293,1,1117,440,1373,696
53982,1293,2,993,641,1249,897
53983,1293,3,632,165,888,421
53984,1293,4,2114,499,2370,755
53985,2845,0,1077,447,1333,703
53986,2845,1,1272,555,1528,811
53987,2845,2,937,35,1193,291
53988,2845,3,1540,305,1796,561
53989,2845,4,1346,194,1602,450
53990,1437,0,2042,320,2298,576
53991,1437,1,1911,553,2167,809
53992,1437,2,1514,350,1770,606
53993,1437,3,1004,14,1260,270
53994,1437,4,2394,325,2650,581
53995,3458,0,2004,171,2260,427
53996,3458,1,795,162,1051,418
53997,3458,2,1030,207,1286,463
53998,3458,3,1799,431,2055,687
53999,3458,4,748,14,1004,270
54000,12481,0,1398,75,1654,331
54001,12481,1,1948,266,2204,522
54002,12481,2,2268,328,2524,584
54003,12481,3,1244,195,1500,451
54004,12481,4,1527,285,1783,541
54005,8080,0,2360,849,2616,1105
54006,8080,1,1101,124,1357,380
54007,8080,2,2388,986,2644,1242
54008,8080,3,2207,1045,2463,1301
54009,8080,4,1427,650,1683,906
54010,12501,0,1569,422,1825,678
54011,12501,1,715,241,971,497
54012,12501,2,1070,819,1326,1075
54013,12501,3,1179,246,1435,502
54014,12501,4,1460,650,1716,906
54015,400,0,159,136,415,392
54016,400,1,1824,232,2080,488
54017,400,2,574,712,830,968
54018,400,3,1553,314,1809,570
54019,400,4,1228,410,1484,666
54020,3047,0,1204,715,1460,971
54021,3047,1,1053,291,1309,547
54022,3047,2,890,353,1146,609
54023,3047,3,1816,157,2072,413
54024,3047,4,1662,29,1918,285
54025,995,0,410,219,666,475
54026,995,1,904,195,1160,451
54027,995,2,1304,583,1560,839
54028,995,3,2393,119,2649,375
54029,995,4,2183,186,2439,442
54030,12839,0,1557,731,1813,987
54031,12839,1,1485,814,1741,1070
54032,12839,2,2164,195,2420,451
54033,12839,3,1572,213,1828,469
54034,12839,4,357,360,613,616
54035,8895,0,1339,289,1595,545
54036,8895,1,2301,731,2557,987
54037,8895,2,1371,1229,1627,1485
54038,8895,3,1870,1,2126,257
54039,8895,4,706,421,962,677
54040,6623,0,769,206,1025,462
54041,6623,1,984,747,1240,1003
54042,6623,2,1586,228,1842,484
54043,6623,3,1567,376,1823,632
54044,6623,4,1550,330,1806,586
54045,6132,0,1608,19,1864,275
54046,6132,1,2024,690,2280,946
54047,6132,2,635,344,891,600
54048,6132,3,1402,31,1658,287
54049,6132,4,1816,354,2072,610
54050,727,0,1579,443,1835,699
54051,727,1,309,573,565,829
54052,727,2,1485,443,1741,699
54053,727,3,787,557,1043,813
54054,727,4,857,663,1113,919
54055,13232,0,1111,419,1367,675
54056,13232,1,1542,99,1798,355
54057,13232,2,1424,20,1680,276
54058,13232,3,564,228,820,484
54059,13232,4,1755,327,2011,583
54060,11443,0,1235,750,1491,1006
54061,11443,1,1680,267,1936,523
54062,11443,2,294,398,550,654
54063,11443,3,840,423,1096,679
54064,11443,4,1676,287,1932,543
54065,12592,0,1222,538,1478,794
54066,12592,1,1700,521,1956,777
54067,12592,2,1167,361,1423,617
54068,12592,3,791,59,1047,315
54069,12592,4,1148,280,1404,536
54070,11724,0,2335,430,2591,686
54071,11724,1,2070,252,2326,508
54072,11724,2,1638,812,1894,1068
54073,11724,3,2231,515,2487,771
54074,11724,4,1948,442,2204,698
54075,12916,0,1809,521,2065,777
54076,12916,1,1705,30,1961,286
54077,12916,2,911,203,1167,459
54078,12916,3,317,50,573,306
54079,12916,4,798,148,1054,404
54080,4712,0,842,555,1098,811
54081,4712,1,2370,229,2626,485
54082,4712,2,1841,333,2097,589
54083,4712,3,1684,570,1940,826
54084,4712,4,496,69,752,325
54085,3612,0,835,520,1091,776
54086,3612,1,327,24,583,280
54087,3612,2,329,183,585,439
54088,3612,3,1833,39,2089,295
54089,3612,4,1184,460,1440,716
54090,7939,0,422,395,678,651
54091,7939,1,838,651,1094,907
54092,7939,2,1221,176,1477,432
54093,7939,3,2221,212,2477,468
54094,7939,4,420,553,676,809
54095,3764,0,938,411,1194,667
54096,3764,1,480,442,736,698
54097,3764,2,1947,102,2203,358
54098,3764,3,971,455,1227,711
54099,3764,4,2264,405,2520,661
54100,4734,0,895,123,1151,379
54101,4734,1,538,176,794,432
54102,4734,2,1464,35,1720,291
54103,4734,3,823,336,1079,592
54104,4734,4,2216,31,2472,287
54105,7707,0,181,149,437,405
54106,7707,1,545,43,801,299
54107,7707,2,1626,179,1882,435
54108,7707,3,1701,160,1957,416
54109,7707,4,2167,108,2423,364
54110,3082,0,2394,109,2650,365
54111,3082,1,138,257,394,513
54112,3082,2,1699,936,1955,1192
54113,3082,3,1398,143,1654,399
54114,3082,4,1434,908,1690,1164
54115,11966,0,815,232,1071,488
54116,11966,1,585,145,841,401
54117,11966,2,1710,590,1966,846
54118,11966,3,2049,666,2305,922
54119,11966,4,1588,182,1844,438
54120,2160,0,2693,59,2949,315
54121,2160,1,264,106,520,362
54122,2160,2,413,447,669,703
54123,2160,3,1693,584,1949,840
54124,2160,4,689,624,945,880
54125,13542,0,2371,615,2627,871
54126,13542,1,552,1113,808,1369
54127,13542,2,2253,665,2509,921
54128,13542,3,2624,351,2880,607
54129,13542,4,2393,1029,2649,1285
54130,6497,0,1204,0,1460,256
54131,6497,1,1447,394,1703,650
54132,6497,2,168,457,424,713
54133,6497,3,1695,88,1951,344
54134,6497,4,1115,114,1371,370
54135,8172,0,390,143,646,399
54136,8172,1,482,483,738,739
54137,8172,2,1356,666,1612,922
54138,8172,3,424,272,680,528
54139,8172,4,1742,578,1998,834
54140,3291,0,1717,615,1973,871
54141,3291,1,498,64,754,320
54142,3291,2,734,0,990,256
54143,3291,3,25,347,281,603
54144,3291,4,2238,76,2494,332
54145,964,0,1259,169,1515,425
54146,964,1,1821,156,2077,412
54147,964,2,866,36,1122,292
54148,964,3,1027,742,1283,998
54149,964,4,2130,589,2386,845
54150,11639,0,1875,503,2131,759
54151,11639,1,2140,238,2396,494
54152,11639,2,257,523,513,779
54153,11639,3,1847,428,2103,684
54154,11639,4,606,163,862,419
54155,3196,0,2244,700,2500,956
54156,3196,1,2048,134,2304,390
54157,3196,2,737,146,993,402
54158,3196,3,808,143,1064,399
54159,3196,4,1892,151,2148,407
54160,8074,0,1125,594,1381,850
54161,8074,1,1004,723,1260,979
54162,8074,2,949,337,1205,593
54163,8074,3,234,553,490,809
54164,8074,4,2096,42,2352,298
54165,9154,0,883,96,1139,352
54166,9154,1,640,369,896,625
54167,9154,2,596,358,852,614
54168,9154,3,2238,151,2494,407
54169,9154,4,2105,646,2361,902
54170,11000,0,562,500,818,756
54171,11000,1,1766,157,2022,413
54172,11000,2,1335,883,1591,1139
54173,11000,3,2067,398,2323,654
54174,11000,4,179,97,435,353
54175,2909,0,1049,473,1305,729
54176,2909,1,3208,24,3464,280
54177,2909,2,2260,54,2516,310
54178,2909,3,1579,841,1835,1097
54179,2909,4,234,78,490,334
54180,11750,0,1357,535,1613,791
54181,11750,1,1881,337,2137,593
54182,11750,2,1378,758,1634,1014
54183,11750,3,1787,27,2043,283
54184,11750,4,1154,508,1410,764
54185,3241,0,2440,211,2696,467
54186,3241,1,2986,25,3242,281
54187,3241,2,2137,647,2393,903
54188,3241,3,1380,81,1636,337
54189,3241,4,1565,62,1821,318
54190,12066,0,2163,474,2419,730
54191,12066,1,967,799,1223,1055
54192,12066,2,2067,630,2323,886
54193,12066,3,1158,800,1414,1056
54194,12066,4,529,312,785,568
54195,5853,0,1384,424,1640,680
54196,5853,1,264,293,520,549
54197,5853,2,1020,1051,1276,1307
54198,5853,3,388,609,644,865
54199,5853,4,1440,49,1696,305
54200,11546,0,454,223,710,479
54201,11546,1,1623,642,1879,898
54202,11546,2,1912,586,2168,842
54203,11546,3,1767,543,2023,799
54204,11546,4,2263,203,2519,459
54205,8426,0,1792,109,2048,365
54206,8426,1,1874,47,2130,303
54207,8426,2,1381,29,1637,285
54208,8426,3,1098,430,1354,686
54209,8426,4,1824,639,2080,895
54210,7567,0,1260,611,1516,867
54211,7567,1,1180,720,1436,976
54212,7567,2,1493,489,1749,745
54213,7567,3,1600,198,1856,454
54214,7567,4,279,58,535,314
54215,351,0,887,373,1143,629
54216,351,1,819,5,1075,261
54217,351,2,1859,97,2115,353
54218,351,3,683,376,939,632
54219,351,4,1778,420,2034,676
54220,1448,0,1422,680,1678,936
54221,1448,1,1739,86,1995,342
54222,1448,2,581,380,837,636
54223,1448,3,1027,558,1283,814
54224,1448,4,1390,171,1646,427
54225,4532,0,1177,507,1433,763
54226,4532,1,614,108,870,364
54227,4532,2,15,115,271,371
54228,4532,3,233,169,489,425
54229,4532,4,687,588,943,844
54230,510,0,926,906,1182,1162
54231,510,1,1688,229,1944,485
54232,510,2,70,59,326,315
54233,510,3,885,511,1141,767
54234,510,4,281,403,537,659
54235,12260,0,1456,571,1712,827
54236,12260,1,2141,378,2397,634
54237,12260,2,1799,126,2055,382
54238,12260,3,830,594,1086,850
54239,12260,4,1835,42,2091,298
54240,3881,0,1955,396,2211,652
54241,3881,1,1194,463,1450,719
54242,3881,2,910,424,1166,680
54243,3881,3,1139,361,1395,617
54244,3881,4,576,337,832,593
54245,13401,0,1132,22,1388,278
54246,13401,1,29,498,285,754
54247,13401,2,222,482,478,738
54248,13401,3,1315,1,1571,257
54249,13401,4,1306,241,1562,497
54250,666,0,884,313,1140,569
54251,666,1,874,460,1130,716
54252,666,2,1790,537,2046,793
54253,666,3,1524,337,1780,593
54254,666,4,642,36,898,292
54255,13771,0,892,207,1148,463
54256,13771,1,1094,17,1350,273
54257,13771,2,356,32,612,288
54258,13771,3,809,269,1065,525
54259,13771,4,1757,369,2013,625
54260,395,0,436,725,692,981
54261,395,1,1160,331,1416,587
54262,395,2,488,309,744,565
54263,395,3,1332,570,1588,826
54264,395,4,62,560,318,816
54265,5215,0,821,965,1077,1221
54266,5215,1,1425,1065,1681,1321
54267,5215,2,103,406,359,662
54268,5215,3,2362,875,2618,1131
54269,5215,4,921,671,1177,927
54270,4080,0,1508,129,1764,385
54271,4080,1,1262,642,1518,898
54272,4080,2,265,274,521,530
54273,4080,3,300,551,556,807
54274,4080,4,418,171,674,427
54275,12646,0,2177,792,2433,1048
54276,12646,1,1217,602,1473,858
54277,12646,2,2123,827,2379,1083
54278,12646,3,10,623,266,879
54279,12646,4,2058,739,2314,995
54280,8041,0,2415,205,2671,461
54281,8041,1,2183,325,2439,581
54282,8041,2,632,432,888,688
54283,8041,3,1241,10,1497,266
54284,8041,4,907,312,1163,568
54285,1155,0,2204,117,2460,373
54286,1155,1,1382,440,1638,696
54287,1155,2,841,20,1097,276
54288,1155,3,29,576,285,832
54289,1155,4,1414,706,1670,962
54290,11716,0,1645,166,1901,422
54291,11716,1,2421,31,2677,287
54292,11716,2,2090,275,2346,531
54293,11716,3,2002,515,2258,771
54294,11716,4,515,24,771,280
54295,10856,0,1202,231,1458,487
54296,10856,1,2205,351,2461,607
54297,10856,2,587,190,843,446
54298,10856,3,820,476,1076,732
54299,10856,4,2414,172,2670,428
54300,10664,0,936,212,1192,468
54301,10664,1,356,932,612,1188
54302,10664,2,1832,314,2088,570
54303,10664,3,1206,561,1462,817
54304,10664,4,2210,238,2466,494
54305,10714,0,1362,50,1618,306
54306,10714,1,1211,400,1467,656
54307,10714,2,731,371,987,627
54308,10714,3,1768,246,2024,502
54309,10714,4,906,624,1162,880
54310,4724,0,1546,746,1802,1002
54311,4724,1,1686,80,1942,336
54312,4724,2,647,357,903,613
54313,4724,3,1209,384,1465,640
54314,4724,4,1904,569,2160,825
54315,8502,0,925,259,1181,515
54316,8502,1,1048,590,1304,846
54317,8502,2,993,420,1249,676
54318,8502,3,1020,325,1276,581
54319,8502,4,1310,282,1566,538
54320,5234,0,1446,4,1702,260
54321,5234,1,899,9,1155,265
54322,5234,2,1701,195,1957,451
54323,5234,3,1409,529,1665,785
54324,5234,4,708,117,964,373
54325,3426,0,1714,495,1970,751
54326,3426,1,578,193,834,449
54327,3426,2,1251,200,1507,456
54328,3426,3,213,25,469,281
54329,3426,4,1686,533,1942,789
54330,6184,0,1282,732,1538,988
54331,6184,1,1544,29,1800,285
54332,6184,2,2097,128,2353,384
54333,6184,3,1609,389,1865,645
54334,6184,4,1020,222,1276,478
54335,387,0,197,455,453,711
54336,387,1,2007,43,2263,299
54337,387,2,1510,158,1766,414
54338,387,3,496,24,752,280
54339,387,4,219,342,475,598
54340,9532,0,1230,118,1486,374
54341,9532,1,1195,1070,1451,1326
54342,9532,2,1025,536,1281,792
54343,9532,3,1695,758,1951,1014
54344,9532,4,1828,518,2084,774
54345,12833,0,2434,41,2690,297
54346,12833,1,911,364,1167,620
54347,12833,2,1628,789,1884,1045
54348,12833,3,1713,686,1969,942
54349,12833,4,1404,718,1660,974
54350,9081,0,2067,294,2323,550
54351,9081,1,1797,151,2053,407
54352,9081,2,1181,535,1437,791
54353,9081,3,1488,176,1744,432
54354,9081,4,891,601,1147,857
54355,12594,0,1797,118,2053,374
54356,12594,1,2368,311,2624,567
54357,12594,2,2286,470,2542,726
54358,12594,3,824,12,1080,268
54359,12594,4,1395,334,1651,590
54360,2329,0,1354,184,1610,440
54361,2329,1,692,515,948,771
54362,2329,2,342,150,598,406
54363,2329,3,2004,18,2260,274
54364,2329,4,1626,385,1882,641
54365,13834,0,800,114,1056,370
54366,13834,1,1941,518,2197,774
54367,13834,2,640,104,896,360
54368,13834,3,1245,540,1501,796
54369,13834,4,2237,266,2493,522
54370,5288,0,943,375,1199,631
54371,5288,1,2225,211,2481,467
54372,5288,2,1893,262,2149,518
54373,5288,3,2266,39,2522,295
54374,5288,4,1067,735,1323,991
54375,9858,0,334,75,590,331
54376,9858,1,326,419,582,675
54377,9858,2,1630,851,1886,1107
54378,9858,3,1568,833,1824,1089
54379,9858,4,1505,763,1761,1019
54380,7786,0,1743,284,1999,540
54381,7786,1,1401,548,1657,804
54382,7786,2,1290,76,1546,332
54383,7786,3,1793,469,2049,725
54384,7786,4,2075,392,2331,648
54385,8647,0,1234,962,1490,1218
54386,8647,1,1105,895,1361,1151
54387,8647,2,1388,276,1644,532
54388,8647,3,993,701,1249,957
54389,8647,4,114,238,370,494
54390,9266,0,2021,132,2277,388
54391,9266,1,1475,687,1731,943
54392,9266,2,1400,622,1656,878
54393,9266,3,689,319,945,575
54394,9266,4,980,236,1236,492
54395,139,0,1580,630,1836,886
54396,139,1,1957,371,2213,627
54397,139,2,1365,238,1621,494
54398,139,3,903,27,1159,283
54399,139,4,1689,17,1945,273
54400,5904,0,2335,110,2591,366
54401,5904,1,1542,158,1798,414
54402,5904,2,1502,791,1758,1047
54403,5904,3,1132,367,1388,623
54404,5904,4,476,103,732,359
54405,6808,0,547,362,803,618
54406,6808,1,758,755,1014,1011
54407,6808,2,1324,1090,1580,1346
54408,6808,3,2513,252,2769,508
54409,6808,4,1029,1001,1285,1257
54410,5930,0,1260,486,1516,742
54411,5930,1,1878,493,2134,749
54412,5930,2,1077,550,1333,806
54413,5930,3,810,6,1066,262
54414,5930,4,1451,295,1707,551
54415,704,0,1143,514,1399,770
54416,704,1,1396,254,1652,510
54417,704,2,2766,7,3022,263
54418,704,3,2599,82,2855,338
54419,704,4,1333,702,1589,958
54420,8578,0,1856,411,2112,667
54421,8578,1,2009,545,2265,801
54422,8578,2,1688,925,1944,1181
54423,8578,3,49,637,305,893
54424,8578,4,348,131,604,387
54425,7950,0,1984,322,2240,578
54426,7950,1,473,134,729,390
54427,7950,2,1980,502,2236,758
54428,7950,3,540,219,796,475
54429,7950,4,790,458,1046,714
54430,3284,0,1058,319,1314,575
54431,3284,1,1065,457,1321,713
54432,3284,2,1212,176,1468,432
54433,3284,3,964,209,1220,465
54434,3284,4,1540,473,1796,729
54435,5407,0,1733,335,1989,591
54436,5407,1,2482,210,2738,466
54437,5407,2,1368,315,1624,571
54438,5407,3,2702,59,2958,315
54439,5407,4,1163,178,1419,434
54440,2137,0,1110,412,1366,668
54441,2137,1,447,382,703,638
54442,2137,2,2003,740,2259,996
54443,2137,3,1514,717,1770,973
54444,2137,4,2164,728,2420,984
54445,8323,0,983,461,1239,717
54446,8323,1,1465,760,1721,1016
54447,8323,2,968,246,1224,502
54448,8323,3,786,618,1042,874
54449,8323,4,983,763,1239,1019
54450,6080,0,1441,446,1697,702
54451,6080,1,2273,241,2529,497
54452,6080,2,1451,311,1707,567
54453,6080,3,1139,275,1395,531
54454,6080,4,588,157,844,413
54455,2947,0,1575,332,1831,588
54456,2947,1,2278,85,2534,341
54457,2947,2,2838,112,3094,368
54458,2947,3,2013,361,2269,617
54459,2947,4,2716,26,2972,282
54460,12498,0,1655,826,1911,1082
54461,12498,1,2134,165,2390,421
54462,12498,2,1702,505,1958,761
54463,12498,3,722,732,978,988
54464,12498,4,1695,660,1951,916
54465,4213,0,1290,856,1546,1112
54466,4213,1,2433,189,2689,445
54467,4213,2,22,660,278,916
54468,4213,3,983,229,1239,485
54469,4213,4,2466,142,2722,398
54470,9468,0,2003,487,2259,743
54471,9468,1,1956,365,2212,621
54472,9468,2,1823,70,2079,326
54473,9468,3,1491,682,1747,938
54474,9468,4,1685,156,1941,412
54475,12579,0,1164,238,1420,494
54476,12579,1,1562,175,1818,431
54477,12579,2,278,457,534,713
54478,12579,3,996,113,1252,369
54479,12579,4,223,157,479,413
54480,13580,0,1931,617,2187,873
54481,13580,1,895,174,1151,430
54482,13580,2,490,393,746,649
54483,13580,3,2180,704,2436,960
54484,13580,4,773,752,1029,1008
54485,6787,0,2114,121,2370,377
54486,6787,1,859,478,1115,734
54487,6787,2,892,318,1148,574
54488,6787,3,649,569,905,825
54489,6787,4,588,20,844,276
54490,595,0,1391,915,1647,1171
54491,595,1,810,835,1066,1091
54492,595,2,1747,401,2003,657
54493,595,3,1020,552,1276,808
54494,595,4,702,825,958,1081
54495,6988,0,854,255,1110,511
54496,6988,1,86,540,342,796
54497,6988,2,647,465,903,721
54498,6988,3,1771,510,2027,766
54499,6988,4,1652,808,1908,1064
54500,9891,0,1697,139,1953,395
54501,9891,1,1697,325,1953,581
54502,9891,2,563,555,819,811
54503,9891,3,1430,208,1686,464
54504,9891,4,207,381,463,637
54505,12303,0,1762,81,2018,337
54506,12303,1,1218,152,1474,408
54507,12303,2,1053,536,1309,792
54508,12303,3,1370,726,1626,982
54509,12303,4,1176,643,1432,899
54510,3713,0,870,749,1126,1005
54511,3713,1,9,81,265,337
54512,3713,2,493,346,749,602
54513,3713,3,1621,688,1877,944
54514,3713,4,63,28,319,284
54515,10070,0,2399,267,2655,523
54516,10070,1,606,499,862,755
54517,10070,2,1241,141,1497,397
54518,10070,3,1761,803,2017,1059
54519,10070,4,2264,1291,2520,1547
54520,573,0,923,37,1179,293
54521,573,1,1390,546,1646,802
54522,573,2,251,441,507,697
54523,573,3,1209,863,1465,1119
54524,573,4,2148,160,2404,416
54525,12242,0,2422,93,2678,349
54526,12242,1,1352,377,1608,633
54527,12242,2,1709,391,1965,647
54528,12242,3,1708,675,1964,931
54529,12242,4,649,12,905,268
54530,6488,0,1989,254,2245,510
54531,6488,1,2569,248,2825,504
54532,6488,2,2197,665,2453,921
54533,6488,3,1794,812,2050,1068
54534,6488,4,1531,306,1787,562
54535,11664,0,1295,365,1551,621
54536,11664,1,725,72,981,328
54537,11664,2,1620,386,1876,642
54538,11664,3,1253,325,1509,581
54539,11664,4,460,116,716,372
54540,12994,0,938,208,1194,464
54541,12994,1,286,132,542,388
54542,12994,2,2958,133,3214,389
54543,12994,3,2931,57,3187,313
54544,12994,4,2207,559,2463,815
54545,6741,0,1176,21,1432,277
54546,6741,1,1441,353,1697,609
54547,6741,2,1479,124,1735,380
54548,6741,3,1634,383,1890,639
54549,6741,4,1204,229,1460,485
54550,19,0,1467,639,1723,895
54551,19,1,297,340,553,596
54552,19,2,564,465,820,721
54553,19,3,1698,486,1954,742
