,image_id,patch_id,xmin,ymin,xmax,ymax
55095,11106,0,2056,918,2312,1174
55096,11106,1,1272,108,1528,364
55097,11106,2,2564,580,2820,836
55098,11106,3,1771,506,2027,762
55099,11106,4,1652,891,1908,1147
55100,12330,0,590,116,846,372
55101,12330,1,1192,1500,1448,1756
55102,12330,2,2136,1607,2392,1863
55103,12330,3,2125,386,2381,642
55104,12330,4,2566,105,2822,361
55105,10737,0,1526,263,1782,519
55106,10737,1,2231,831,2487,1087
55107,10737,2,1675,1214,1931,1470
55108,10737,3,2947,665,3203,921
55109,10737,4,2462,992,2718,1248
55110,13316,0,1784,1259,2040,1515
55111,13316,1,2274,693,2530,949
55112,13316,2,2501,1539,2757,1795
55113,13316,3,3120,340,3376,596
55114,13316,4,2678,952,2934,1208
55115,9363,0,2993,217,3249,473
55116,9363,1,1035,2221,1291,2477
55117,9363,2,3336,2697,3592,2953
55118,9363,3,1031,173,1287,429
55119,9363,4,1307,1158,1563,1414
55120,2895,0,854,556,1110,812
55121,2895,1,2301,631,2557,887
55122,2895,2,2903,762,3159,1018
55123,2895,3,2406,579,2662,835
55124,2895,4,1673,1128,1929,1384
55125,13754,0,972,997,1228,1253
55126,13754,1,1797,1482,2053,1738
55127,13754,2,747,75,1003,331
55128,13754,3,756,273,1012,529
55129,13754,4,845,963,1101,1219
55130,11876,0,769,655,1025,911
55131,11876,1,911,603,1167,859
55132,11876,2,847,1748,1103,2004
55133,11876,3,400,93,656,349
55134,11876,4,717,1186,973,1442
55135,8240,0,1042,1038,1298,1294
55136,8240,1,1597,1443,1853,1699
55137,8240,2,1594,2072,1850,2328
55138,8240,3,882,468,1138,724
55139,8240,4,3036,244,3292,500
55140,5033,0,2880,800,3136,1056
55141,5033,1,710,1632,966,1888
55142,5033,2,1133,946,1389,1202
55143,5033,3,1449,1433,1705,1689
55144,5033,4,3083,624,3339,880
55145,4332,0,1164,1126,1420,1382
55146,4332,1,1661,1399,1917,1655
55147,4332,2,932,1020,1188,1276
55148,4332,3,1713,1774,1969,2030
55149,4332,4,628,343,884,599
55150,10711,0,3055,1609,3311,1865
55151,10711,1,1767,1921,2023,2177
55152,10711,2,1143,545,1399,801
55153,10711,3,3140,320,3396,576
55154,10711,4,2111,490,2367,746
55155,14835,0,1200,177,1456,433
55156,14835,1,3083,589,3339,845
55157,14835,2,869,851,1125,1107
55158,14835,3,1233,1435,1489,1691
55159,14835,4,2871,533,3127,789
55160,10417,0,487,87,743,343
55161,10417,1,132,523,388,779
55162,10417,2,555,888,811,1144
55163,10417,3,595,908,851,1164
55164,10417,4,584,751,840,1007
55165,1968,0,1027,1161,1283,1417
55166,1968,1,2011,762,2267,1018
55167,1968,2,1300,1303,1556,1559
55168,1968,3,940,369,1196,625
55169,1968,4,2758,308,3014,564
55170,5155,0,276,739,532,995
55171,5155,1,295,2056,551,2312
55172,5155,2,3269,1264,3525,1520
55173,5155,3,1342,883,1598,1139
55174,5155,4,1874,1837,2130,2093
55175,3320,0,2754,573,3010,829
55176,3320,1,1712,1407,1968,1663
55177,3320,2,152,649,408,905
55178,3320,3,3642,1722,3898,1978
55179,3320,4,2483,1590,2739,1846
55180,11014,0,173,328,429,584
55181,11014,1,2979,925,3235,1181
55182,11014,2,595,717,851,973
55183,11014,3,2958,687,3214,943
55184,11014,4,3472,261,3728,517
55185,13507,0,930,325,1186,581
55186,13507,1,513,759,769,1015
55187,13507,2,2638,1150,2894,1406
55188,13507,3,2750,1320,3006,1576
55189,13507,4,1919,1502,2175,1758
55190,12477,0,335,645,591,901
55191,12477,1,306,1366,562,1622
55192,12477,2,165,1709,421,1965
55193,12477,3,1536,686,1792,942
55194,12477,4,2755,720,3011,976
55195,9857,0,4,268,260,524
55196,9857,1,838,538,1094,794
55197,9857,2,2462,1317,2718,1573
55198,9857,3,2250,314,2506,570
55199,9857,4,2596,829,2852,1085
55200,4190,0,1259,581,1515,837
55201,4190,1,2194,711,2450,967
55202,4190,2,2361,526,2617,782
55203,4190,3,657,233,913,489
55204,4190,4,1971,320,2227,576
55205,10987,0,867,1196,1123,1452
55206,10987,1,3515,956,3771,1212
55207,10987,2,2137,1892,2393,2148
55208,10987,3,3252,270,3508,526
55209,10987,4,1829,880,2085,1136
55210,6527,0,1220,1186,1476,1442
55211,6527,1,2728,120,2984,376
55212,6527,2,1982,2283,2238,2539
55213,6527,3,2865,2895,3121,3151
55214,6527,4,611,34,867,290
55215,4224,0,1492,687,1748,943
55216,4224,1,2162,633,2418,889
55217,4224,2,2911,1278,3167,1534
55218,4224,3,2707,1731,2963,1987
55219,4224,4,2705,1641,2961,1897
55220,371,0,789,839,1045,1095
55221,371,1,2246,876,2502,1132
55222,371,2,1883,1137,2139,1393
55223,371,3,497,300,753,556
55224,371,4,2228,413,2484,669
55225,8333,0,2416,1540,2672,1796
55226,8333,1,37,82,293,338
55227,8333,2,2532,1301,2788,1557
55228,8333,3,1035,2055,1291,2311
55229,8333,4,1156,1814,1412,2070
55230,4665,0,2243,1219,2499,1475
55231,4665,1,1459,2414,1715,2670
55232,4665,2,1624,962,1880,1218
55233,4665,3,796,2014,1052,2270
55234,4665,4,1778,1579,2034,1835
55235,13392,0,1028,884,1284,1140
55236,13392,1,3511,66,3767,322
55237,13392,2,1715,320,1971,576
55238,13392,3,3544,634,3800,890
55239,13392,4,3105,2325,3361,2581
55240,5391,0,1604,345,1860,601
55241,5391,1,1189,757,1445,1013
55242,5391,2,2014,26,2270,282
55243,5391,3,1413,1047,1669,1303
55244,5391,4,2638,506,2894,762
55245,12212,0,386,142,642,398
55246,12212,1,2295,641,2551,897
55247,12212,2,2290,593,2546,849
55248,12212,3,1050,565,1306,821
55249,12212,4,1807,1,2063,257
55250,12308,0,332,1276,588,1532
55251,12308,1,2624,368,2880,624
55252,12308,2,1072,1348,1328,1604
55253,12308,3,1196,1249,1452,1505
55254,12308,4,2556,860,2812,1116
55255,11602,0,2552,116,2808,372
55256,11602,1,970,975,1226,1231
55257,11602,2,1677,528,1933,784
55258,11602,3,1439,752,1695,1008
55259,11602,4,1429,413,1685,669
55260,9849,0,2756,756,3012,1012
55261,9849,1,2671,261,2927,517
55262,9849,2,484,650,740,906
55263,9849,3,1879,541,2135,797
55264,9849,4,2630,8,2886,264
55265,1244,0,1121,65,1377,321
55266,1244,1,2005,913,2261,1169
55267,1244,2,2188,99,2444,355
55268,1244,3,290,532,546,788
55269,1244,4,1897,1110,2153,1366
55270,262,0,863,149,1119,405
55271,262,1,3586,697,3842,953
55272,262,2,101,936,357,1192
55273,262,3,3124,566,3380,822
55274,262,4,381,1298,637,1554
55275,11013,0,1038,1511,1294,1767
55276,11013,1,462,1126,718,1382
55277,11013,2,1904,756,2160,1012
55278,11013,3,3076,1365,3332,1621
55279,11013,4,3694,58,3950,314
55280,3488,0,3102,763,3358,1019
55281,3488,1,2484,812,2740,1068
55282,3488,2,602,101,858,357
55283,3488,3,2554,880,2810,1136
55284,3488,4,1982,741,2238,997
55285,3322,0,2969,281,3225,537
55286,3322,1,2740,609,2996,865
55287,3322,2,2642,1,2898,257
55288,3322,3,1114,906,1370,1162
55289,3322,4,1649,2041,1905,2297
55290,4058,0,980,941,1236,1197
55291,4058,1,360,354,616,610
55292,4058,2,2189,320,2445,576
55293,4058,3,2455,136,2711,392
55294,4058,4,2865,1058,3121,1314
55295,4625,0,3634,2012,3890,2268
55296,4625,1,2129,2556,2385,2812
55297,4625,2,3298,935,3554,1191
55298,4625,3,1994,1172,2250,1428
55299,4625,4,2662,1767,2918,2023
55300,3851,0,3244,6,3500,262
55301,3851,1,2030,556,2286,812
55302,3851,2,1556,158,1812,414
55303,3851,3,1087,254,1343,510
55304,3851,4,2819,551,3075,807
55305,12553,0,2426,288,2682,544
55306,12553,1,2089,456,2345,712
55307,12553,2,809,1640,1065,1896
55308,12553,3,3095,1222,3351,1478
55309,12553,4,1554,1796,1810,2052
55310,11904,0,1043,160,1299,416
55311,11904,1,906,932,1162,1188
55312,11904,2,1147,178,1403,434
55313,11904,3,2335,938,2591,1194
55314,11904,4,566,371,822,627
55315,9227,0,1384,418,1640,674
55316,9227,1,2291,714,2547,970
55317,9227,2,1529,607,1785,863
55318,9227,3,1760,1133,2016,1389
55319,9227,4,955,590,1211,846
55320,11635,0,2347,810,2603,1066
55321,11635,1,803,319,1059,575
55322,11635,2,2843,67,3099,323
55323,11635,3,402,36,658,292
55324,11635,4,86,421,342,677
55325,14073,0,1158,1314,1414,1570
55326,14073,1,1949,2353,2205,2609
55327,14073,2,3291,915,3547,1171
55328,14073,3,1353,532,1609,788
55329,14073,4,899,1833,1155,2089
55330,5542,0,1776,30,2032,286
55331,5542,1,1414,299,1670,555
55332,5542,2,3170,179,3426,435
55333,5542,3,3181,256,3437,512
55334,5542,4,2527,125,2783,381
55335,4183,0,1606,6,1862,262
55336,4183,1,2047,1569,2303,1825
55337,4183,2,1653,618,1909,874
55338,4183,3,2448,216,2704,472
55339,4183,4,1673,508,1929,764
55340,2446,0,2371,54,2627,310
55341,2446,1,1414,618,1670,874
55342,2446,2,1885,136,2141,392
55343,2446,3,1183,54,1439,310
55344,2446,4,2223,1105,2479,1361
55345,4247,0,2256,1676,2512,1932
55346,4247,1,2962,537,3218,793
55347,4247,2,1995,259,2251,515
55348,4247,3,1757,1640,2013,1896
55349,4247,4,2429,321,2685,577
55350,2288,0,2588,74,2844,330
55351,2288,1,1545,885,1801,1141
55352,2288,2,3142,579,3398,835
55353,2288,3,3009,546,3265,802
55354,2288,4,3272,244,3528,500
55355,14174,0,1864,1244,2120,1500
55356,14174,1,2615,1688,2871,1944
55357,14174,2,1983,701,2239,957
55358,14174,3,1410,1253,1666,1509
55359,14174,4,678,726,934,982
55360,1977,0,736,708,992,964
55361,1977,1,670,486,926,742
55362,1977,2,1104,1057,1360,1313
55363,1977,3,1925,33,2181,289
55364,1977,4,1306,1218,1562,1474
55365,6430,0,330,159,586,415
55366,6430,1,1712,1832,1968,2088
55367,6430,2,1889,652,2145,908
55368,6430,3,1543,1353,1799,1609
55369,6430,4,1690,92,1946,348
55370,6939,0,990,1643,1246,1899
55371,6939,1,1813,142,2069,398
55372,6939,2,2166,1564,2422,1820
55373,6939,3,1050,311,1306,567
55374,6939,4,1237,1297,1493,1553
55375,5384,0,1009,413,1265,669
55376,5384,1,610,892,866,1148
55377,5384,2,1036,1071,1292,1327
55378,5384,3,1440,980,1696,1236
55379,5384,4,2252,672,2508,928
55380,13416,0,1900,684,2156,940
55381,13416,1,2635,43,2891,299
55382,13416,2,83,180,339,436
55383,13416,3,1691,915,1947,1171
55384,13416,4,49,455,305,711
55385,7098,0,2633,377,2889,633
55386,7098,1,2598,347,2854,603
55387,7098,2,1703,1153,1959,1409
55388,7098,3,1656,353,1912,609
55389,7098,4,1007,277,1263,533
55390,4517,0,2539,1257,2795,1513
55391,4517,1,2502,999,2758,1255
55392,4517,2,1099,1491,1355,1747
55393,4517,3,2112,419,2368,675
55394,4517,4,1592,1756,1848,2012
55395,11056,0,1908,1603,2164,1859
55396,11056,1,255,947,511,1203
55397,11056,2,804,2424,1060,2680
55398,11056,3,3518,1805,3774,2061
55399,11056,4,2721,591,2977,847
55400,3852,0,1647,43,1903,299
55401,3852,1,2010,60,2266,316
55402,3852,2,1508,1134,1764,1390
55403,3852,3,1283,555,1539,811
55404,3852,4,3250,520,3506,776
55405,13005,0,1334,87,1590,343
55406,13005,1,1270,1478,1526,1734
55407,13005,2,2102,1370,2358,1626
55408,13005,3,2267,477,2523,733
55409,13005,4,2890,46,3146,302
55410,13302,0,2448,791,2704,1047
55411,13302,1,2924,315,3180,571
55412,13302,2,1793,1493,2049,1749
55413,13302,3,1163,178,1419,434
55414,13302,4,2164,459,2420,715
55415,14654,0,1099,1989,1355,2245
55416,14654,1,2188,982,2444,1238
55417,14654,2,1935,287,2191,543
55418,14654,3,1192,143,1448,399
55419,14654,4,1424,1834,1680,2090
55420,7431,0,2781,355,3037,611
55421,7431,1,2170,163,2426,419
55422,7431,2,3001,501,3257,757
55423,7431,3,473,420,729,676
55424,7431,4,1792,302,2048,558
55425,1279,0,2242,1328,2498,1584
55426,1279,1,2574,448,2830,704
55427,1279,2,3765,1567,4021,1823
55428,1279,3,2528,10,2784,266
55429,1279,4,2840,1679,3096,1935
55430,9466,0,3258,1629,3514,1885
55431,9466,1,589,925,845,1181
55432,9466,2,1706,1159,1962,1415
55433,9466,3,2656,2161,2912,2417
55434,9466,4,2183,1959,2439,2215
55435,11743,0,2004,2088,2260,2344
55436,11743,1,1752,2134,2008,2390
55437,11743,2,2157,2032,2413,2288
55438,11743,3,3103,1092,3359,1348
55439,11743,4,2918,1562,3174,1818
55440,12853,0,757,1126,1013,1382
55441,12853,1,935,1111,1191,1367
55442,12853,2,1213,65,1469,321
55443,12853,3,1569,1231,1825,1487
55444,12853,4,2834,842,3090,1098
55445,3963,0,126,55,382,311
55446,3963,1,2330,1721,2586,1977
55447,3963,2,492,451,748,707
55448,3963,3,2915,817,3171,1073
55449,3963,4,1797,1833,2053,2089
55450,4411,0,2336,1151,2592,1407
55451,4411,1,721,589,977,845
55452,4411,2,2420,168,2676,424
55453,4411,3,3006,147,3262,403
55454,4411,4,822,399,1078,655
55455,9971,0,2070,219,2326,475
55456,9971,1,1250,1430,1506,1686
55457,9971,2,1096,362,1352,618
55458,9971,3,747,183,1003,439
55459,9971,4,2898,1297,3154,1553
55460,10843,0,216,381,472,637
55461,10843,1,2279,31,2535,287
55462,10843,2,2831,759,3087,1015
55463,10843,3,1204,275,1460,531
55464,10843,4,2142,1772,2398,2028
55465,8268,0,1211,1573,1467,1829
55466,8268,1,273,135,529,391
55467,8268,2,2416,1796,2672,2052
55468,8268,3,1215,784,1471,1040
55469,8268,4,2897,1551,3153,1807
55470,953,0,1235,187,1491,443
55471,953,1,3279,673,3535,929
55472,953,2,2594,1007,2850,1263
55473,953,3,2761,1187,3017,1443
55474,953,4,2826,598,3082,854
55475,4962,0,1769,448,2025,704
55476,4962,1,2413,1880,2669,2136
55477,4962,2,3336,821,3592,1077
55478,4962,3,2747,764,3003,1020
55479,4962,4,811,221,1067,477
55480,13587,0,942,1048,1198,1304
55481,13587,1,1946,1432,2202,1688
55482,13587,2,1285,1515,1541,1771
55483,13587,3,2055,312,2311,568
55484,13587,4,3167,1376,3423,1632
55485,12011,0,3070,1887,3326,2143
55486,12011,1,2275,2067,2531,2323
55487,12011,2,2848,1468,3104,1724
55488,12011,3,2111,2236,2367,2492
55489,12011,4,235,298,491,554
55490,1140,0,122,247,378,503
55491,1140,1,142,464,398,720
55492,1140,2,1976,1491,2232,1747
55493,1140,3,1341,999,1597,1255
55494,1140,4,565,495,821,751
55495,3259,0,1565,1933,1821,2189
55496,3259,1,855,1851,1111,2107
55497,3259,2,1494,1199,1750,1455
55498,3259,3,2966,1528,3222,1784
55499,3259,4,974,922,1230,1178
55500,10516,0,1958,2822,2214,3078
55501,10516,1,2205,2015,2461,2271
55502,10516,2,1939,1466,2195,1722
55503,10516,3,2957,308,3213,564
55504,10516,4,3493,197,3749,453
55505,4409,0,2397,294,2653,550
55506,4409,1,2944,557,3200,813
55507,4409,2,2351,590,2607,846
55508,4409,3,3232,175,3488,431
55509,4409,4,2936,740,3192,996
55510,13612,0,1804,2571,2060,2827
55511,13612,1,3608,124,3864,380
55512,13612,2,1116,2564,1372,2820
55513,13612,3,1390,1209,1646,1465
55514,13612,4,1197,2135,1453,2391
55515,5523,0,2857,1186,3113,1442
55516,5523,1,2490,1581,2746,1837
55517,5523,2,2542,1246,2798,1502
55518,5523,3,1405,1236,1661,1492
55519,5523,4,2921,783,3177,1039
55520,3952,0,3171,399,3427,655
55521,3952,1,1864,1052,2120,1308
55522,3952,2,1266,598,1522,854
55523,3952,3,1235,1839,1491,2095
55524,3952,4,2092,187,2348,443
55525,1861,0,3294,410,3550,666
55526,1861,1,316,165,572,421
55527,1861,2,273,424,529,680
55528,1861,3,955,1127,1211,1383
55529,1861,4,3200,735,3456,991
55530,10615,0,235,637,491,893
55531,10615,1,1713,694,1969,950
55532,10615,2,311,745,567,1001
55533,10615,3,536,249,792,505
55534,10615,4,718,234,974,490
55535,1853,0,1686,470,1942,726
55536,1853,1,2722,1134,2978,1390
55537,1853,2,893,357,1149,613
55538,1853,3,1511,747,1767,1003
55539,1853,4,2044,572,2300,828
55540,10921,0,1270,1507,1526,1763
55541,10921,1,2881,188,3137,444
55542,10921,2,3256,1157,3512,1413
55543,10921,3,1481,821,1737,1077
55544,10921,4,3167,498,3423,754
55545,8519,0,2934,1232,3190,1488
55546,8519,1,559,647,815,903
55547,8519,2,1041,474,1297,730
55548,8519,3,1230,986,1486,1242
55549,8519,4,2361,905,2617,1161
55550,12945,0,1970,1592,2226,1848
55551,12945,1,2073,72,2329,328
55552,12945,2,2388,1005,2644,1261
55553,12945,3,2306,614,2562,870
55554,12945,4,2968,237,3224,493
55555,610,0,2050,117,2306,373
55556,610,1,2194,1160,2450,1416
55557,610,2,2123,1163,2379,1419
55558,610,3,1576,1288,1832,1544
55559,610,4,2302,974,2558,1230
55560,7141,0,608,574,864,830
55561,7141,1,2590,1780,2846,2036
55562,7141,2,1482,737,1738,993
55563,7141,3,1990,1276,2246,1532
55564,7141,4,1664,945,1920,1201
55565,11397,0,1488,1762,1744,2018
55566,11397,1,1073,540,1329,796
55567,11397,2,1323,1577,1579,1833
55568,11397,3,1011,1830,1267,2086
55569,11397,4,174,957,430,1213
55570,13421,0,788,340,1044,596
55571,13421,1,2242,453,2498,709
55572,13421,2,3631,907,3887,1163
55573,13421,3,3474,2099,3730,2355
55574,13421,4,762,104,1018,360
55575,12137,0,1507,999,1763,1255
55576,12137,1,587,305,843,561
55577,12137,2,3073,464,3329,720
55578,12137,3,432,1214,688,1470
55579,12137,4,880,846,1136,1102
55580,14655,0,2065,1176,2321,1432
55581,14655,1,2064,832,2320,1088
55582,14655,2,1707,1554,1963,1810
55583,14655,3,2236,33,2492,289
55584,14655,4,554,1039,810,1295
55585,10436,0,1823,1886,2079,2142
55586,10436,1,411,1396,667,1652
55587,10436,2,2578,848,2834,1104
55588,10436,3,2561,1683,2817,1939
55589,10436,4,2692,998,2948,1254
55590,4055,0,829,282,1085,538
55591,4055,1,3132,284,3388,540
55592,4055,2,2560,1702,2816,1958
55593,4055,3,728,1730,984,1986
55594,4055,4,152,1030,408,1286
55595,6296,0,3269,1333,3525,1589
55596,6296,1,327,1250,583,1506
55597,6296,2,1233,698,1489,954
55598,6296,3,118,1303,374,1559
55599,6296,4,584,940,840,1196
55600,1911,0,970,520,1226,776
55601,1911,1,1717,916,1973,1172
55602,1911,2,2227,1038,2483,1294
55603,1911,3,2033,727,2289,983
55604,1911,4,1310,1258,1566,1514
55605,3687,0,2611,1008,2867,1264
55606,3687,1,1685,713,1941,969
55607,3687,2,1033,578,1289,834
55608,3687,3,1132,76,1388,332
55609,3687,4,2372,1223,2628,1479
55610,10212,0,1208,1325,1464,1581
55611,10212,1,741,962,997,1218
55612,10212,2,535,705,791,961
55613,10212,3,1045,845,1301,1101
55614,10212,4,1196,140,1452,396
55615,7751,0,1762,1626,2018,1882
55616,7751,1,1424,2034,1680,2290
55617,7751,2,2952,638,3208,894
55618,7751,3,2453,1346,2709,1602
55619,7751,4,675,768,931,1024
55620,13075,0,1331,1005,1587,1261
55621,13075,1,1354,1407,1610,1663
55622,13075,2,1720,63,1976,319
55623,13075,3,2024,337,2280,593
55624,13075,4,2077,870,2333,1126
55625,1754,0,1584,994,1840,1250
55626,1754,1,2069,812,2325,1068
55627,1754,2,2249,790,2505,1046
55628,1754,3,1252,896,1508,1152
55629,1754,4,1685,1329,1941,1585
55630,14286,0,24,358,280,614
55631,14286,1,2599,1610,2855,1866
55632,14286,2,2738,584,2994,840
55633,14286,3,1276,1204,1532,1460
55634,14286,4,2944,936,3200,1192
55635,13660,0,826,239,1082,495
55636,13660,1,1078,2053,1334,2309
55637,13660,2,384,1400,640,1656
55638,13660,3,910,957,1166,1213
55639,13660,4,1773,1465,2029,1721
55640,1191,0,2212,146,2468,402
55641,1191,1,3005,972,3261,1228
55642,1191,2,320,287,576,543
55643,1191,3,1743,897,1999,1153
55644,1191,4,1028,808,1284,1064
55645,8023,0,3340,28,3596,284
55646,8023,1,2475,60,2731,316
55647,8023,2,2107,1225,2363,1481
55648,8023,3,3167,339,3423,595
55649,8023,4,215,190,471,446
55650,2727,0,1136,1725,1392,1981
55651,2727,1,1555,379,1811,635
55652,2727,2,3547,742,3803,998
55653,2727,3,1933,947,2189,1203
55654,2727,4,2780,2657,3036,2913
55655,142,0,1664,1636,1920,1892
55656,142,1,1468,1445,1724,1701
55657,142,2,2868,1231,3124,1487
55658,142,3,2121,881,2377,1137
55659,142,4,1931,1920,2187,2176
55660,14156,0,3277,1149,3533,1405
55661,14156,1,1357,580,1613,836
55662,14156,2,2785,759,3041,1015
55663,14156,3,3056,1416,3312,1672
55664,14156,4,545,1216,801,1472
55665,7335,0,1373,1400,1629,1656
55666,7335,1,1219,1610,1475,1866
55667,7335,2,1590,1804,1846,2060
55668,7335,3,2418,2180,2674,2436
55669,7335,4,2081,1569,2337,1825
55670,9628,0,1435,1265,1691,1521
55671,9628,1,1798,852,2054,1108
55672,9628,2,1005,142,1261,398
55673,9628,3,1737,77,1993,333
55674,9628,4,1161,77,1417,333
55675,12762,0,993,1278,1249,1534
55676,12762,1,2980,1706,3236,1962
55677,12762,2,2748,2597,3004,2853
55678,12762,3,2887,553,3143,809
55679,12762,4,964,488,1220,744
55680,7410,0,733,646,989,902
55681,7410,1,1748,1131,2004,1387
55682,7410,2,754,124,1010,380
55683,7410,3,387,598,643,854
55684,7410,4,1703,1296,1959,1552
55685,6540,0,2114,2233,2370,2489
55686,6540,1,1557,2097,1813,2353
55687,6540,2,521,1160,777,1416
55688,6540,3,812,1109,1068,1365
55689,6540,4,1943,56,2199,312
55690,13725,0,2039,2160,2295,2416
55691,13725,1,1,405,257,661
55692,13725,2,1392,44,1648,300
55693,13725,3,2455,1130,2711,1386
55694,13725,4,827,649,1083,905
55695,1401,0,906,1089,1162,1345
55696,1401,1,2259,1194,2515,1450
55697,1401,2,2489,1104,2745,1360
55698,1401,3,2610,1362,2866,1618
55699,1401,4,2634,1061,2890,1317
55700,5117,0,1295,1938,1551,2194
55701,5117,1,1168,1719,1424,1975
55702,5117,2,1194,755,1450,1011
55703,5117,3,1857,2250,2113,2506
55704,5117,4,2053,2444,2309,2700
55705,499,0,962,1648,1218,1904
55706,499,1,2420,1448,2676,1704
55707,499,2,674,1086,930,1342
55708,499,3,2301,1593,2557,1849
55709,499,4,1297,63,1553,319
55710,3821,0,2078,765,2334,1021
55711,3821,1,1059,948,1315,1204
55712,3821,2,2544,1067,2800,1323
55713,3821,3,2089,159,2345,415
55714,3821,4,2093,394,2349,650
55715,7977,0,782,2177,1038,2433
55716,7977,1,1663,2983,1919,3239
55717,7977,2,2979,1773,3235,2029
55718,7977,3,231,1403,487,1659
55719,7977,4,1503,2550,1759,2806
55720,6605,0,2492,1038,2748,1294
55721,6605,1,2531,427,2787,683
55722,6605,2,401,197,657,453
55723,6605,3,1457,324,1713,580
55724,6605,4,1194,1002,1450,1258
55725,2408,0,1826,337,2082,593
55726,2408,1,2900,189,3156,445
55727,2408,2,3384,102,3640,358
55728,2408,3,3167,56,3423,312
55729,2408,4,1528,861,1784,1117
55730,14388,0,2520,116,2776,372
55731,14388,1,2701,1295,2957,1551
55732,14388,2,2206,1946,2462,2202
55733,14388,3,1667,1689,1923,1945
55734,14388,4,337,257,593,513
55735,10748,0,1234,1478,1490,1734
55736,10748,1,2027,85,2283,341
55737,10748,2,995,411,1251,667
55738,10748,3,1938,1229,2194,1485
55739,10748,4,144,551,400,807
55740,13365,0,2527,2235,2783,2491
55741,13365,1,232,867,488,1123
55742,13365,2,1597,1564,1853,1820
55743,13365,3,2708,1792,2964,2048
55744,13365,4,2564,1120,2820,1376
55745,10161,0,2860,328,3116,584
55746,10161,1,2623,699,2879,955
55747,10161,2,1230,536,1486,792
55748,10161,3,1616,730,1872,986
55749,10161,4,2206,1093,2462,1349
55750,5616,0,2295,521,2551,777
55751,5616,1,1240,2025,1496,2281
55752,5616,2,3199,1304,3455,1560
55753,5616,3,1889,722,2145,978
55754,5616,4,3658,1233,3914,1489
55755,1420,0,836,1052,1092,1308
55756,1420,1,1909,1392,2165,1648
55757,1420,2,2579,867,2835,1123
55758,1420,3,2149,913,2405,1169
55759,1420,4,1082,1473,1338,1729
55760,5910,0,1971,306,2227,562
55761,5910,1,551,138,807,394
55762,5910,2,203,502,459,758
55763,5910,3,1742,707,1998,963
55764,5910,4,3356,258,3612,514
55765,1367,0,318,347,574,603
55766,1367,1,1476,223,1732,479
55767,1367,2,978,1026,1234,1282
55768,1367,3,2580,484,2836,740
55769,1367,4,1777,567,2033,823
55770,8399,0,1487,833,1743,1089
55771,8399,1,2828,513,3084,769
55772,8399,2,1674,628,1930,884
55773,8399,3,2993,271,3249,527
55774,8399,4,1394,65,1650,321
55775,12188,0,2147,1075,2403,1331
55776,12188,1,390,127,646,383
55777,12188,2,1334,342,1590,598
55778,12188,3,1507,233,1763,489
55779,12188,4,1036,817,1292,1073
55780,6097,0,997,224,1253,480
55781,6097,1,2895,1185,3151,1441
55782,6097,2,1870,1214,2126,1470
55783,6097,3,1301,1567,1557,1823
55784,6097,4,3342,382,3598,638
55785,5156,0,336,1524,592,1780
55786,5156,1,1103,1160,1359,1416
55787,5156,2,3286,2368,3542,2624
55788,5156,3,26,946,282,1202
55789,5156,4,208,182,464,438
55790,2850,0,2919,300,3175,556
55791,2850,1,1116,1900,1372,2156
55792,2850,2,1000,446,1256,702
55793,2850,3,1242,71,1498,327
55794,2850,4,1740,1106,1996,1362
55795,10838,0,1627,2019,1883,2275
55796,10838,1,1990,1376,2246,1632
55797,10838,2,3435,116,3691,372
55798,10838,3,2256,932,2512,1188
55799,10838,4,2758,538,3014,794
55800,12943,0,3280,268,3536,524
55801,12943,1,1364,1075,1620,1331
55802,12943,2,508,615,764,871
55803,12943,3,1925,960,2181,1216
55804,12943,4,2646,390,2902,646
55805,7354,0,2963,839,3219,1095
55806,7354,1,1850,1254,2106,1510
55807,7354,2,924,1241,1180,1497
55808,7354,3,1132,1763,1388,2019
55809,7354,4,1869,491,2125,747
55810,10661,0,642,839,898,1095
55811,10661,1,1541,1364,1797,1620
55812,10661,2,2635,294,2891,550
55813,10661,3,554,2070,810,2326
55814,10661,4,865,883,1121,1139
55815,4861,0,1615,35,1871,291
55816,4861,1,2864,1493,3120,1749
55817,4861,2,1343,1930,1599,2186
55818,4861,3,573,186,829,442
55819,4861,4,1137,1143,1393,1399
55820,8478,0,1978,432,2234,688
55821,8478,1,2603,1129,2859,1385
55822,8478,2,1206,357,1462,613
55823,8478,3,3080,742,3336,998
55824,8478,4,2863,238,3119,494
55825,10672,0,2605,488,2861,744
55826,10672,1,2813,840,3069,1096
55827,10672,2,1367,1695,1623,1951
55828,10672,3,3335,31,3591,287
55829,10672,4,2038,783,2294,1039
55830,11363,0,2482,928,2738,1184
55831,11363,1,938,1715,1194,1971
55832,11363,2,2717,269,2973,525
55833,11363,3,2130,557,2386,813
55834,11363,4,110,1094,366,1350
55835,1953,0,3360,1648,3616,1904
55836,1953,1,1205,2296,1461,2552
55837,1953,2,362,1742,618,1998
55838,1953,3,3278,1336,3534,1592
55839,1953,4,1527,1199,1783,1455
55840,9799,0,2016,1510,2272,1766
55841,9799,1,2952,1253,3208,1509
55842,9799,2,1532,214,1788,470
55843,9799,3,3183,919,3439,1175
55844,9799,4,1584,130,1840,386
55845,9327,0,2769,691,3025,947
55846,9327,1,415,72,671,328
55847,9327,2,859,326,1115,582
